,Disease ID,Disease Name,Gene ID
16606,C0020649,hypotension,3269
16607,C0020649,hypotension,3351
16608,C0020649,hypotension,3352
16609,C0020649,hypotension,3458
16610,C0020649,hypotension,3552
16611,C0020649,hypotension,3553
16612,C0020649,hypotension,3558
16613,C0020649,hypotension,3569
16614,C0020649,hypotension,3630
16615,C0020649,hypotension,3827
16616,C0020649,hypotension,4057
16617,C0020649,hypotension,4128
16618,C0020649,hypotension,4129
16619,C0020649,hypotension,4878
16620,C0020649,hypotension,4879
16621,C0020649,hypotension,5020
16622,C0020649,hypotension,5173
16623,C0020649,hypotension,5327
16624,C0020649,hypotension,5328
16625,C0020649,hypotension,5368
16626,C0020649,hypotension,5443
16627,C0020649,hypotension,551
16628,C0020649,hypotension,5617
16629,C0020649,hypotension,5972
16630,C0020649,hypotension,624
16631,C0020649,hypotension,6340
16632,C0020649,hypotension,6550
16633,C0020649,hypotension,6647
16634,C0020649,hypotension,6863
16635,C0020649,hypotension,7124
16636,C0020649,hypotension,7349
16637,C0020649,hypotension,7432
16638,C0020649,hypotension,847
16639,C0035126,reperfusion injury,1026
16640,C0035126,reperfusion injury,1103
16641,C0035126,reperfusion injury,11213
16642,C0035126,reperfusion injury,148022
16643,C0035126,reperfusion injury,1536
16644,C0035126,reperfusion injury,183
16645,C0035126,reperfusion injury,1839
16646,C0035126,reperfusion injury,1906
16647,C0035126,reperfusion injury,1946
16648,C0035126,reperfusion injury,1948
16649,C0035126,reperfusion injury,1950
16650,C0035126,reperfusion injury,1958
16651,C0035126,reperfusion injury,2113
16652,C0035126,reperfusion injury,2247
16653,C0035126,reperfusion injury,2252
16654,C0035126,reperfusion injury,2277
16655,C0035126,reperfusion injury,2353
16656,C0035126,reperfusion injury,240
16657,C0035126,reperfusion injury,2520
16658,C0035126,reperfusion injury,2705
16659,C0035126,reperfusion injury,2875
16660,C0035126,reperfusion injury,2876
16661,C0035126,reperfusion injury,2919
16662,C0035126,reperfusion injury,2920
16663,C0035126,reperfusion injury,3082
16664,C0035126,reperfusion injury,3162
16665,C0035126,reperfusion injury,3303
16666,C0035126,reperfusion injury,3312
16667,C0035126,reperfusion injury,3315
16668,C0035126,reperfusion injury,3383
16669,C0035126,reperfusion injury,3399
16670,C0035126,reperfusion injury,3552
16671,C0035126,reperfusion injury,3553
16672,C0035126,reperfusion injury,3569
16673,C0035126,reperfusion injury,3572
16674,C0035126,reperfusion injury,3576
16675,C0035126,reperfusion injury,3586
16676,C0035126,reperfusion injury,3592
16677,C0035126,reperfusion injury,3635
16678,C0035126,reperfusion injury,3678
16679,C0035126,reperfusion injury,3725
16680,C0035126,reperfusion injury,3791
16681,C0035126,reperfusion injury,4318
16682,C0035126,reperfusion injury,4353
16683,C0035126,reperfusion injury,4615
16684,C0035126,reperfusion injury,4843
16685,C0035126,reperfusion injury,4846
16686,C0035126,reperfusion injury,51738
16687,C0035126,reperfusion injury,5320
16688,C0035126,reperfusion injury,5327
16689,C0035126,reperfusion injury,5328
16690,C0035126,reperfusion injury,5465
16691,C0035126,reperfusion injury,5468
16692,C0035126,reperfusion injury,5599
16693,C0035126,reperfusion injury,5601
16694,C0035126,reperfusion injury,5728
16695,C0035126,reperfusion injury,5742
16696,C0035126,reperfusion injury,5743
16697,C0035126,reperfusion injury,596
16698,C0035126,reperfusion injury,5970
16699,C0035126,reperfusion injury,6347
16700,C0035126,reperfusion injury,6348
16701,C0035126,reperfusion injury,6401
16702,C0035126,reperfusion injury,6548
16703,C0035126,reperfusion injury,6590
16704,C0035126,reperfusion injury,6647
16705,C0035126,reperfusion injury,6648
16706,C0035126,reperfusion injury,6774
16707,C0035126,reperfusion injury,6783
16708,C0035126,reperfusion injury,7015
16709,C0035126,reperfusion injury,7057
16710,C0035126,reperfusion injury,7070
16711,C0035126,reperfusion injury,7097
16712,C0035126,reperfusion injury,7099
16713,C0035126,reperfusion injury,7124
16714,C0035126,reperfusion injury,7431
16715,C0035126,reperfusion injury,7498
16716,C0035126,reperfusion injury,836
16717,C0035126,reperfusion injury,83939
16718,C0035126,reperfusion injury,841
16719,C0035126,reperfusion injury,84335
16720,C0035126,reperfusion injury,847
16721,C0035126,reperfusion injury,8651
16722,C0035126,reperfusion injury,89780
16723,C0035126,reperfusion injury,948
16803,C0025149,medulloblastoma,1021
16804,C0025149,medulloblastoma,10389
16805,C0025149,medulloblastoma,11186
16806,C0025149,medulloblastoma,114826
16807,C0025149,medulloblastoma,1499
16808,C0025149,medulloblastoma,1755
16809,C0025149,medulloblastoma,1786
16810,C0025149,medulloblastoma,2064
16811,C0025149,medulloblastoma,2100
16812,C0025149,medulloblastoma,23030
16813,C0025149,medulloblastoma,23081
16814,C0025149,medulloblastoma,2313
16815,C0025149,medulloblastoma,23476
16816,C0025149,medulloblastoma,23532
16817,C0025149,medulloblastoma,29
16818,C0025149,medulloblastoma,3090
16819,C0025149,medulloblastoma,324
16820,C0025149,medulloblastoma,4352
16821,C0025149,medulloblastoma,4609
16822,C0025149,medulloblastoma,4610
16823,C0025149,medulloblastoma,4613
16824,C0025149,medulloblastoma,474
16825,C0025149,medulloblastoma,5015
16826,C0025149,medulloblastoma,5156
16827,C0025149,medulloblastoma,51684
16828,C0025149,medulloblastoma,5294
16829,C0025149,medulloblastoma,5727
16830,C0025149,medulloblastoma,6046
16831,C0025149,medulloblastoma,6275
16832,C0025149,medulloblastoma,6277
16833,C0025149,medulloblastoma,6281
16834,C0025149,medulloblastoma,6447
16835,C0025149,medulloblastoma,6502
16836,C0025149,medulloblastoma,675
16837,C0025149,medulloblastoma,6774
16838,C0025149,medulloblastoma,7409
16839,C0025149,medulloblastoma,79813
16840,C0025149,medulloblastoma,7994
16841,C0025149,medulloblastoma,8019
16842,C0025149,medulloblastoma,83746
16843,C0025149,medulloblastoma,84456
16844,C0025149,medulloblastoma,8643
16845,C0025149,medulloblastoma,8660
16846,C0025149,medulloblastoma,898
16847,C0025149,medulloblastoma,92335
16914,C0151786,muscle weakness,10069
16915,C0151786,muscle weakness,10215
16916,C0151786,muscle weakness,10311
16917,C0151786,muscle weakness,10317
16918,C0151786,muscle weakness,10600
16919,C0151786,muscle weakness,10694
16920,C0151786,muscle weakness,11096
16921,C0151786,muscle weakness,116159
16922,C0151786,muscle weakness,116448
16923,C0151786,muscle weakness,1437
16924,C0151786,muscle weakness,1440
16925,C0151786,muscle weakness,150082
16926,C0151786,muscle weakness,150084
16927,C0151786,muscle weakness,1826
16928,C0151786,muscle weakness,1827
16929,C0151786,muscle weakness,1859
16930,C0151786,muscle weakness,2078
16931,C0151786,muscle weakness,2114
16932,C0151786,muscle weakness,23515
16933,C0151786,muscle weakness,23562
16934,C0151786,muscle weakness,2551
16935,C0151786,muscle weakness,25825
16936,C0151786,muscle weakness,25966
16937,C0151786,muscle weakness,2618
16938,C0151786,muscle weakness,26285
16939,C0151786,muscle weakness,270
16940,C0151786,muscle weakness,2897
16941,C0151786,muscle weakness,29104
16942,C0151786,muscle weakness,2992
16943,C0151786,muscle weakness,29980
16944,C0151786,muscle weakness,30811
16945,C0151786,muscle weakness,3141
16946,C0151786,muscle weakness,3150
16947,C0151786,muscle weakness,3454
16948,C0151786,muscle weakness,3455
16949,C0151786,muscle weakness,3460
16950,C0151786,muscle weakness,351
16951,C0151786,muscle weakness,3588
16952,C0151786,muscle weakness,3753
16953,C0151786,muscle weakness,3763
16954,C0151786,muscle weakness,3772
16955,C0151786,muscle weakness,406947
16956,C0151786,muscle weakness,4513
16957,C0151786,muscle weakness,4599
16958,C0151786,muscle weakness,4600
16959,C0151786,muscle weakness,4685
16960,C0151786,muscle weakness,5121
16961,C0151786,muscle weakness,51227
16962,C0151786,muscle weakness,5376
16963,C0151786,muscle weakness,53820
16964,C0151786,muscle weakness,539
16965,C0151786,muscle weakness,54014
16966,C0151786,muscle weakness,54069
16967,C0151786,muscle weakness,54093
16968,C0151786,muscle weakness,54097
16969,C0151786,muscle weakness,54101
16970,C0151786,muscle weakness,54102
16971,C0151786,muscle weakness,54148
16972,C0151786,muscle weakness,54943
16973,C0151786,muscle weakness,56246
16974,C0151786,muscle weakness,56911
16975,C0151786,muscle weakness,571
16976,C0151786,muscle weakness,57466
16977,C0151786,muscle weakness,58494
16978,C0151786,muscle weakness,63977
16979,C0151786,muscle weakness,6450
16980,C0151786,muscle weakness,6453
16981,C0151786,muscle weakness,6493
16982,C0151786,muscle weakness,64968
16983,C0151786,muscle weakness,6526
16984,C0151786,muscle weakness,6647
16985,C0151786,muscle weakness,6651
16986,C0151786,muscle weakness,7074
16987,C0151786,muscle weakness,7113
16988,C0151786,muscle weakness,7267
16989,C0151786,muscle weakness,7273
16990,C0151786,muscle weakness,7485
16991,C0151786,muscle weakness,757
16992,C0151786,muscle weakness,8208
16993,C0151786,muscle weakness,861
16994,C0151786,muscle weakness,8624
16995,C0151786,muscle weakness,873
16996,C0151786,muscle weakness,874
16997,C0151786,muscle weakness,8867
16998,C0151786,muscle weakness,9073
16999,C0151786,muscle weakness,94104
17000,C0151786,muscle weakness,9499
17001,C0151786,muscle weakness,9510
17002,C0151786,muscle weakness,9551
17003,C0151786,muscle weakness,9875
17004,C0151786,muscle weakness,9946
17005,C0151786,muscle weakness,9980
17006,C0151786,muscle weakness,9992
17082,C0025286,meningioma,1471
17083,C0025286,meningioma,1476
17084,C0025286,meningioma,1514
17085,C0025286,meningioma,207
17086,C0025286,meningioma,210
17087,C0025286,meningioma,3280
17088,C0025286,meningioma,4771
17089,C0025286,meningioma,5155
17090,C0025286,meningioma,5241
17091,C0025286,meningioma,5728
17092,C0025286,meningioma,6608
17093,C0025286,meningioma,8028
17453,C0004238,atrial fibrillation,10021
17454,C0004238,atrial fibrillation,1482
17455,C0004238,atrial fibrillation,1636
17456,C0004238,atrial fibrillation,1674
17457,C0004238,atrial fibrillation,1906
17458,C0004238,atrial fibrillation,2100
17459,C0004238,atrial fibrillation,23224
17460,C0004238,atrial fibrillation,3360
17461,C0004238,atrial fibrillation,3741
17462,C0004238,atrial fibrillation,3759
17463,C0004238,atrial fibrillation,3782
17464,C0004238,atrial fibrillation,4524
17465,C0004238,atrial fibrillation,463
17466,C0004238,atrial fibrillation,4846
17467,C0004238,atrial fibrillation,4879
17468,C0004238,atrial fibrillation,5396
17469,C0004238,atrial fibrillation,6331
17470,C0004238,atrial fibrillation,6336
17471,C0004238,atrial fibrillation,6401
17472,C0004238,atrial fibrillation,6660
17473,C0004238,atrial fibrillation,7450
17474,C0004238,atrial fibrillation,7478
17475,C0004238,atrial fibrillation,84909
17476,C0004238,atrial fibrillation,857
17477,C0004238,atrial fibrillation,858
17478,C0004238,atrial fibrillation,9992
17734,C0027540,necrosis,10533
17735,C0027540,necrosis,1317
17736,C0027540,necrosis,1489
17737,C0027540,necrosis,1508
17738,C0027540,necrosis,1571
17739,C0027540,necrosis,1756
17740,C0027540,necrosis,183
17741,C0027540,necrosis,196
17742,C0027540,necrosis,2170
17743,C0027540,necrosis,22827
17744,C0027540,necrosis,2597
17745,C0027540,necrosis,2628
17746,C0027540,necrosis,26762
17747,C0027540,necrosis,2950
17748,C0027540,necrosis,29952
17749,C0027540,necrosis,3146
17750,C0027540,necrosis,3458
17751,C0027540,necrosis,351
17752,C0027540,necrosis,355
17753,C0027540,necrosis,3553
17754,C0027540,necrosis,3557
17755,C0027540,necrosis,3569
17756,C0027540,necrosis,3605
17757,C0027540,necrosis,384
17758,C0027540,necrosis,3875
17759,C0027540,necrosis,3958
17760,C0027540,necrosis,4023
17761,C0027540,necrosis,406967
17762,C0027540,necrosis,4255
17763,C0027540,necrosis,4524
17764,C0027540,necrosis,4613
17765,C0027540,necrosis,468
17766,C0027540,necrosis,4780
17767,C0027540,necrosis,4843
17768,C0027540,necrosis,5443
17769,C0027540,necrosis,5621
17770,C0027540,necrosis,5950
17771,C0027540,necrosis,596
17772,C0027540,necrosis,613
17773,C0027540,necrosis,6647
17774,C0027540,necrosis,6648
17775,C0027540,necrosis,6649
17776,C0027540,necrosis,6678
17777,C0027540,necrosis,6915
17778,C0027540,necrosis,7124
17779,C0027540,necrosis,7139
17780,C0027540,necrosis,831
17781,C0027540,necrosis,847
17782,C0027540,necrosis,9131
17783,C0027540,necrosis,9474
17784,C0027540,necrosis,959
17785,C0027540,necrosis,998
17819,C0020517,hypersensitivity,10417
17820,C0020517,hypersensitivity,10803
17821,C0020517,hypersensitivity,1230
17822,C0020517,hypersensitivity,1235
17823,C0020517,hypersensitivity,150684
17824,C0020517,hypersensitivity,1543
17825,C0020517,hypersensitivity,1828
17826,C0020517,hypersensitivity,213
17827,C0020517,hypersensitivity,23
17828,C0020517,hypersensitivity,2833
17829,C0020517,hypersensitivity,29126
17830,C0020517,hypersensitivity,2919
17831,C0020517,hypersensitivity,3106
17832,C0020517,hypersensitivity,3117
17833,C0020517,hypersensitivity,3119
17834,C0020517,hypersensitivity,3123
17835,C0020517,hypersensitivity,3126
17836,C0020517,hypersensitivity,3127
17837,C0020517,hypersensitivity,3240
17838,C0020517,hypersensitivity,3458
17839,C0020517,hypersensitivity,3553
17840,C0020517,hypersensitivity,3554
17841,C0020517,hypersensitivity,3560
17842,C0020517,hypersensitivity,3565
17843,C0020517,hypersensitivity,3568
17844,C0020517,hypersensitivity,3569
17845,C0020517,hypersensitivity,3572
17846,C0020517,hypersensitivity,3596
17847,C0020517,hypersensitivity,3603
17848,C0020517,hypersensitivity,3605
17849,C0020517,hypersensitivity,3606
17850,C0020517,hypersensitivity,3689
17851,C0020517,hypersensitivity,3827
17852,C0020517,hypersensitivity,4283
17853,C0020517,hypersensitivity,4524
17854,C0020517,hypersensitivity,4638
17855,C0020517,hypersensitivity,50856
17856,C0020517,hypersensitivity,5196
17857,C0020517,hypersensitivity,5473
17858,C0020517,hypersensitivity,5608
17859,C0020517,hypersensitivity,6347
17860,C0020517,hypersensitivity,6348
17861,C0020517,hypersensitivity,6351
17862,C0020517,hypersensitivity,6354
17863,C0020517,hypersensitivity,6355
17864,C0020517,hypersensitivity,6356
17865,C0020517,hypersensitivity,6361
17866,C0020517,hypersensitivity,6363
17867,C0020517,hypersensitivity,6364
17868,C0020517,hypersensitivity,6369
17869,C0020517,hypersensitivity,6374
17870,C0020517,hypersensitivity,6376
17871,C0020517,hypersensitivity,6403
17872,C0020517,hypersensitivity,6696
17873,C0020517,hypersensitivity,6863
17874,C0020517,hypersensitivity,7040
17875,C0020517,hypersensitivity,7124
17876,C0020517,hypersensitivity,7132
17877,C0020517,hypersensitivity,7133
17878,C0020517,hypersensitivity,729230
17879,C0020517,hypersensitivity,7850
17880,C0020517,hypersensitivity,834
17881,C0020517,hypersensitivity,959
17882,C0027092,myopia,100129620
17883,C0027092,myopia,100359401
17884,C0027092,myopia,10265
17885,C0027092,myopia,10579
17886,C0027092,myopia,1280
17887,C0027092,myopia,1297
17888,C0027092,myopia,1665
17889,C0027092,myopia,2313
17890,C0027092,myopia,2893
17891,C0027092,myopia,3908
17892,C0027092,myopia,393093
17893,C0027092,myopia,399959
17894,C0027092,myopia,4285
17895,C0027092,myopia,443
17896,C0027092,myopia,4990
17897,C0027092,myopia,5371
17898,C0027092,myopia,56479
17899,C0027092,myopia,57369
17900,C0027092,myopia,57706
17901,C0027092,myopia,5789
17902,C0027092,myopia,5799
17903,C0027092,myopia,5923
17904,C0027092,myopia,5959
17905,C0027092,myopia,64084
17906,C0027092,myopia,646960
17907,C0027092,myopia,650
17908,C0027092,myopia,654
17909,C0027092,myopia,6641
17910,C0027092,myopia,6711
17911,C0027092,myopia,6733
17912,C0027092,myopia,7434
17913,C0027092,myopia,84690
17914,C0027092,myopia,89795
17915,C0027092,myopia,9745
17916,C0027092,myopia,9839
17960,C0028326,noonan syndrome,144568
17961,C0028326,noonan syndrome,1969
17962,C0028326,noonan syndrome,23522
17963,C0028326,noonan syndrome,3265
17964,C0028326,noonan syndrome,3845
17965,C0028326,noonan syndrome,4893
17966,C0028326,noonan syndrome,5604
17967,C0028326,noonan syndrome,5605
17968,C0028326,noonan syndrome,5781
17969,C0028326,noonan syndrome,5894
17970,C0028326,noonan syndrome,5922
17971,C0028326,noonan syndrome,6016
17972,C0028326,noonan syndrome,6654
17973,C0028326,noonan syndrome,6655
17974,C0028326,noonan syndrome,673
17975,C0028326,noonan syndrome,8036
17976,C0028326,noonan syndrome,8216
17993,C0013604,edema,1280
17994,C0013604,edema,2936
17995,C0013604,edema,335
17996,C0013604,edema,3569
17997,C0013604,edema,3576
17998,C0013604,edema,3589
17999,C0013604,edema,3630
18000,C0013604,edema,3827
18001,C0013604,edema,5020
18002,C0013604,edema,5443
18003,C0013604,edema,5608
18004,C0013604,edema,5743
18005,C0013604,edema,6548
18006,C0013604,edema,6549
18007,C0013604,edema,6550
18008,C0013604,edema,6778
18009,C0013604,edema,6863
18010,C0013604,edema,7124
18011,C0013604,edema,7432
18012,C0013604,edema,796
18013,C0013604,edema,81693
18014,C0013604,edema,836
18015,C0013604,edema,841
18016,C0013604,edema,842
18017,C0013604,edema,847
18082,C0013421,dystonia,1137
18083,C0013421,dystonia,1565
18084,C0013421,dystonia,1861
18085,C0013421,dystonia,25792
18086,C0013421,dystonia,2643
18087,C0013421,dystonia,2774
18088,C0013421,dystonia,478
18089,C0013421,dystonia,55145
18090,C0013421,dystonia,55532
18091,C0013421,dystonia,60
18092,C0013421,dystonia,6342
18093,C0013421,dystonia,7054
18094,C0013421,dystonia,84947
18095,C0013421,dystonia,8575
18344,C0028754,obesity,100129620
18345,C0028754,obesity,1002
18346,C0028754,obesity,100286844
18347,C0028754,obesity,100506457
18348,C0028754,obesity,100526835
18349,C0028754,obesity,10082
18350,C0028754,obesity,100874326
18351,C0028754,obesity,10135
18352,C0028754,obesity,101927414
18353,C0028754,obesity,101927712
18354,C0028754,obesity,101929328
18355,C0028754,obesity,10207
18356,C0028754,obesity,102723742
18357,C0028754,obesity,1066
18358,C0028754,obesity,10667
18359,C0028754,obesity,10743
18360,C0028754,obesity,10752
18361,C0028754,obesity,10806
18362,C0028754,obesity,10840
18363,C0028754,obesity,1136
18364,C0028754,obesity,114294
18365,C0028754,obesity,1149
18366,C0028754,obesity,115
18367,C0028754,obesity,116328
18368,C0028754,obesity,1232
18369,C0028754,obesity,1238
18370,C0028754,obesity,125
18371,C0028754,obesity,126567
18372,C0028754,obesity,1268
18373,C0028754,obesity,1282
18374,C0028754,obesity,129787
18375,C0028754,obesity,130013
18376,C0028754,obesity,132789
18377,C0028754,obesity,133522
18378,C0028754,obesity,134359
18379,C0028754,obesity,1350
18380,C0028754,obesity,1361
18381,C0028754,obesity,1363
18382,C0028754,obesity,137868
18383,C0028754,obesity,1401
18384,C0028754,obesity,142
18385,C0028754,obesity,1431
18386,C0028754,obesity,145264
18387,C0028754,obesity,146513
18388,C0028754,obesity,1489
18389,C0028754,obesity,151742
18390,C0028754,obesity,1520
18391,C0028754,obesity,1528
18392,C0028754,obesity,153
18393,C0028754,obesity,154
18394,C0028754,obesity,155
18395,C0028754,obesity,1571
18396,C0028754,obesity,158038
18397,C0028754,obesity,161145
18398,C0028754,obesity,161357
18399,C0028754,obesity,1630
18400,C0028754,obesity,1728
18401,C0028754,obesity,1780
18402,C0028754,obesity,1806
18403,C0028754,obesity,181
18404,C0028754,obesity,1826
18405,C0028754,obesity,1892
18406,C0028754,obesity,1947
18407,C0028754,obesity,196475
18408,C0028754,obesity,2033
18409,C0028754,obesity,2065
18410,C0028754,obesity,207
18411,C0028754,obesity,2099
18412,C0028754,obesity,2110
18413,C0028754,obesity,2119
18414,C0028754,obesity,2147
18415,C0028754,obesity,2166
18416,C0028754,obesity,2180
18417,C0028754,obesity,2194
18418,C0028754,obesity,221002
18419,C0028754,obesity,2262
18420,C0028754,obesity,22941
18421,C0028754,obesity,22997
18422,C0028754,obesity,23057
18423,C0028754,obesity,2309
18424,C0028754,obesity,23164
18425,C0028754,obesity,23194
18426,C0028754,obesity,23216
18427,C0028754,obesity,23274
18428,C0028754,obesity,23331
18429,C0028754,obesity,23410
18430,C0028754,obesity,23411
18431,C0028754,obesity,23788
18432,C0028754,obesity,2512
18433,C0028754,obesity,2532
18434,C0028754,obesity,253260
18435,C0028754,obesity,253559
18436,C0028754,obesity,257194
18437,C0028754,obesity,25861
18438,C0028754,obesity,25970
18439,C0028754,obesity,26002
18440,C0028754,obesity,26009
18441,C0028754,obesity,26011
18442,C0028754,obesity,26037
18443,C0028754,obesity,26053
18444,C0028754,obesity,26291
18445,C0028754,obesity,2641
18446,C0028754,obesity,2643
18447,C0028754,obesity,266722
18448,C0028754,obesity,2673
18449,C0028754,obesity,2688
18450,C0028754,obesity,2696
18451,C0028754,obesity,27125
18452,C0028754,obesity,2752
18453,C0028754,obesity,2778
18454,C0028754,obesity,2780
18455,C0028754,obesity,2784
18456,C0028754,obesity,28
18457,C0028754,obesity,284900
18458,C0028754,obesity,285282
18459,C0028754,obesity,2876
18460,C0028754,obesity,2878
18461,C0028754,obesity,3033
18462,C0028754,obesity,3044
18463,C0028754,obesity,3099
18464,C0028754,obesity,3148
18465,C0028754,obesity,3162
18466,C0028754,obesity,32
18467,C0028754,obesity,3213
18468,C0028754,obesity,3215
18469,C0028754,obesity,3290
18470,C0028754,obesity,3356
18471,C0028754,obesity,3358
18472,C0028754,obesity,3382
18473,C0028754,obesity,3383
18474,C0028754,obesity,338811
18475,C0028754,obesity,34
18476,C0028754,obesity,342346
18477,C0028754,obesity,3428
18478,C0028754,obesity,348
18479,C0028754,obesity,3481
18480,C0028754,obesity,3485
18481,C0028754,obesity,353126
18482,C0028754,obesity,3569
18483,C0028754,obesity,3630
18484,C0028754,obesity,364
18485,C0028754,obesity,3667
18486,C0028754,obesity,3708
18487,C0028754,obesity,3710
18488,C0028754,obesity,375612
18489,C0028754,obesity,3778
18490,C0028754,obesity,3818
18491,C0028754,obesity,388815
18492,C0028754,obesity,392636
18493,C0028754,obesity,3929
18494,C0028754,obesity,3949
18495,C0028754,obesity,3952
18496,C0028754,obesity,3953
18497,C0028754,obesity,400954
18498,C0028754,obesity,400955
18499,C0028754,obesity,4023
18500,C0028754,obesity,404266
18501,C0028754,obesity,404683
18502,C0028754,obesity,406960
18503,C0028754,obesity,406991
18504,C0028754,obesity,407040
18505,C0028754,obesity,412
18506,C0028754,obesity,4145
18507,C0028754,obesity,4159
18508,C0028754,obesity,4160
18509,C0028754,obesity,4199
18510,C0028754,obesity,4318
18511,C0028754,obesity,4329
18512,C0028754,obesity,4519
18513,C0028754,obesity,4544
18514,C0028754,obesity,4594
18515,C0028754,obesity,4660
18516,C0028754,obesity,4673
18517,C0028754,obesity,4685
18518,C0028754,obesity,47
18519,C0028754,obesity,4808
18520,C0028754,obesity,4814
18521,C0028754,obesity,4855
18522,C0028754,obesity,4864
18523,C0028754,obesity,4886
18524,C0028754,obesity,4889
18525,C0028754,obesity,4915
18526,C0028754,obesity,497258
18527,C0028754,obesity,5054
18528,C0028754,obesity,50650
18529,C0028754,obesity,5079
18530,C0028754,obesity,50859
18531,C0028754,obesity,5101
18532,C0028754,obesity,5105
18533,C0028754,obesity,51057
18534,C0028754,obesity,51181
18535,C0028754,obesity,5122
18536,C0028754,obesity,5126
18537,C0028754,obesity,5167
18538,C0028754,obesity,51738
18539,C0028754,obesity,51741
18540,C0028754,obesity,5209
18541,C0028754,obesity,5346
18542,C0028754,obesity,5367
18543,C0028754,obesity,54
18544,C0028754,obesity,54205
18545,C0028754,obesity,5443
18546,C0028754,obesity,54454
18547,C0028754,obesity,54511
18548,C0028754,obesity,5465
18549,C0028754,obesity,5467
18550,C0028754,obesity,5468
18551,C0028754,obesity,55129
18552,C0028754,obesity,55315
18553,C0028754,obesity,55663
18554,C0028754,obesity,55690
18555,C0028754,obesity,55722
18556,C0028754,obesity,5577
18557,C0028754,obesity,5583
18558,C0028754,obesity,5607
18559,C0028754,obesity,5619
18560,C0028754,obesity,56603
18561,C0028754,obesity,56623
18562,C0028754,obesity,56694
18563,C0028754,obesity,56924
18564,C0028754,obesity,5697
18565,C0028754,obesity,57118
18566,C0028754,obesity,5743
18567,C0028754,obesity,57521
18568,C0028754,obesity,590
18569,C0028754,obesity,6251
18570,C0028754,obesity,627
18571,C0028754,obesity,63027
18572,C0028754,obesity,6303
18573,C0028754,obesity,6337
18574,C0028754,obesity,63940
18575,C0028754,obesity,641808
18576,C0028754,obesity,64478
18577,C0028754,obesity,645355
18578,C0028754,obesity,64756
18579,C0028754,obesity,6492
18580,C0028754,obesity,650
18581,C0028754,obesity,65065
18582,C0028754,obesity,6521
18583,C0028754,obesity,6546
18584,C0028754,obesity,6580
18585,C0028754,obesity,6647
18586,C0028754,obesity,6648
18587,C0028754,obesity,6710
18588,C0028754,obesity,6720
18589,C0028754,obesity,6905
18590,C0028754,obesity,7018
18591,C0028754,obesity,7021
18592,C0028754,obesity,7037
18593,C0028754,obesity,7124
18594,C0028754,obesity,7133
18595,C0028754,obesity,7291
18596,C0028754,obesity,732275
18597,C0028754,obesity,7350
18598,C0028754,obesity,7351
18599,C0028754,obesity,7352
18600,C0028754,obesity,7364
18601,C0028754,obesity,7385
18602,C0028754,obesity,7436
18603,C0028754,obesity,7442
18604,C0028754,obesity,761
18605,C0028754,obesity,781
18606,C0028754,obesity,783
18607,C0028754,obesity,79042
18608,C0028754,obesity,79047
18609,C0028754,obesity,79068
18610,C0028754,obesity,79661
18611,C0028754,obesity,79874
18612,C0028754,obesity,79949
18613,C0028754,obesity,80125
18614,C0028754,obesity,80216
18615,C0028754,obesity,815
18616,C0028754,obesity,8165
18617,C0028754,obesity,834
18618,C0028754,obesity,8431
18619,C0028754,obesity,84318
18620,C0028754,obesity,84795
18621,C0028754,obesity,8522
18622,C0028754,obesity,85378
18623,C0028754,obesity,8564
18624,C0028754,obesity,8644
18625,C0028754,obesity,8801
18626,C0028754,obesity,8803
18627,C0028754,obesity,8856
18628,C0028754,obesity,8882
18629,C0028754,obesity,89766
18630,C0028754,obesity,89853
18631,C0028754,obesity,9037
18632,C0028754,obesity,9194
18633,C0028754,obesity,92196
18634,C0028754,obesity,9369
18635,C0028754,obesity,9370
18636,C0028754,obesity,9607
18637,C0028754,obesity,9672
18638,C0028754,obesity,9687
18639,C0028754,obesity,9824
18640,C0028754,obesity,9866
18641,C0028754,obesity,9970
18886,C0040053,thrombosis,10461
18887,C0040053,thrombosis,1401
18888,C0040053,thrombosis,1557
18889,C0040053,thrombosis,1577
18890,C0040053,thrombosis,183
18891,C0040053,thrombosis,2056
18892,C0040053,thrombosis,2147
18893,C0040053,thrombosis,2152
18894,C0040053,thrombosis,2153
18895,C0040053,thrombosis,2158
18896,C0040053,thrombosis,2159
18897,C0040053,thrombosis,2212
18898,C0040053,thrombosis,2243
18899,C0040053,thrombosis,2322
18900,C0040053,thrombosis,2526
18901,C0040053,thrombosis,2621
18902,C0040053,thrombosis,2811
18903,C0040053,thrombosis,2982
18904,C0040053,thrombosis,3082
18905,C0040053,thrombosis,3162
18906,C0040053,thrombosis,462
18907,C0040053,thrombosis,5028
18908,C0040053,thrombosis,5054
18909,C0040053,thrombosis,5139
18910,C0040053,thrombosis,5196
18911,C0040053,thrombosis,5327
18912,C0040053,thrombosis,5328
18913,C0040053,thrombosis,5420
18914,C0040053,thrombosis,5624
18915,C0040053,thrombosis,5627
18916,C0040053,thrombosis,5733
18917,C0040053,thrombosis,5743
18918,C0040053,thrombosis,624
18919,C0040053,thrombosis,6403
18920,C0040053,thrombosis,644165
18921,C0040053,thrombosis,64805
18922,C0040053,thrombosis,7056
18923,C0040053,thrombosis,7124
18924,C0040053,thrombosis,7301
18925,C0040053,thrombosis,7450
18926,C0040053,thrombosis,914
18927,C0027765,nervous system disorder,10392
18928,C0027765,nervous system disorder,10908
